timestamp,cont_action_x,cont_action_y,angle,target_x,target_y,rover_x,rover_y,delta_x,delta_y,transform_vel_x,transform_vel_y,boundary_min_x,boundary_min_y,boundary_min_z,boundary_max_x,boundary_max_y,boundary_max_z
2024-08-22 09:43:26,1.0,-1.0,-45.0,33.0,-20.4,[-25.3981665],[14.2244826],[-5.27580481][-5.27580481],3809.97412109375,21566.8203125,-45.0,0.0,-45.0,45.0,0.0,45.0
2024-08-22 09:43:27,1.0,-1.0,-45.0,33.0,-20.4,[-25.5063244],[11.10961225],[-1.80263165][-1.80263165],1666.472412109375,23996.607421875,-45.0,0.0,-45.0,45.0,0.0,45.0
2024-08-22 09:43:27,1.0,-1.0,-45.0,33.0,-20.4,[-25.30701405],[8.73309569],[3.32183916][3.32183916],6270.388671875,37383.11328125,-45.0,0.0,-45.0,45.0,0.0,45.0
2024-08-22 09:43:27,1.0,-1.0,-45.0,33.0,-20.4,[-24.76605974],[7.56279131],[9.01590526][9.01590526],9917.5048828125,10727.80078125,-45.0,0.0,-45.0,45.0,0.0,45.0
2024-08-22 09:43:28,-1.0,-1.0,-135.0,33.0,-20.4,[-24.05227914],[7.86043392],[11.89634333][11.89634333],22587.994140625,4709.53515625,-45.0,0.0,-45.0,45.0,0.0,45.0
2024-08-22 09:43:28,-1.0,-1.0,-135.0,33.0,-20.4,[-22.95842123],[9.32631306],[18.23096513][18.23096513],20852.525390625,13972.236328125,-45.0,0.0,-45.0,45.0,0.0,45.0
2024-08-22 09:43:28,-1.0,-1.0,-135.0,33.0,-20.4,[-21.8593163],[11.34236762],[18.31841551][18.31841551],25628.0859375,23504.408203125,-45.0,0.0,-45.0,45.0,0.0,45.0
2024-08-22 09:43:28,-1.0,-1.0,-135.0,33.0,-20.4,[-21.06428481],[14.02941537],[13.25052484][13.25052484],21923.759765625,37048.96484375,-45.0,0.0,-45.0,45.0,0.0,45.0
2024-08-22 09:43:29,-1.0,-1.0,-135.0,33.0,-20.4,[-20.53622696],[17.09383586],[8.80096405][8.80096405],7194.29345703125,20874.9296875,-45.0,0.0,-45.0,45.0,0.0,45.0
2024-08-22 09:43:29,-1.0,-1.0,-135.0,33.0,-20.4,[-20.09677488],[20.1296949],[7.32420139][7.32420139],13708.1337890625,47349.828125,-45.0,0.0,-45.0,45.0,0.0,45.0
2024-08-22 09:43:29,1.0,-1.0,-45.0,33.0,-20.4,[-20.12979239],[22.68826864],[-0.55029183][-0.55029183],885.34375,34303.2734375,-45.0,0.0,-45.0,45.0,0.0,45.0
2024-08-22 09:43:29,1.0,-1.0,-45.0,33.0,-20.4,[-20.62511616],[26.45747524],[-8.25539611][-8.25539611],8846.6123046875,33659.5078125,-45.0,0.0,-45.0,45.0,0.0,45.0
2024-08-22 09:43:30,1.0,-1.0,-45.0,33.0,-20.4,[-21.74867394],[29.68080006],[-18.72596301][-18.72596301],28865.263671875,41405.1328125,-45.0,0.0,-45.0,45.0,0.0,45.0
2024-08-22 09:43:30,-1.0,-1.0,-135.0,33.0,-20.4,[-23.37804117],[32.27712693],[-27.15612051][-27.15612051],51260.5859375,40840.7734375,-45.0,0.0,-45.0,45.0,0.0,45.0
2024-08-22 09:43:30,-1.0,-1.0,-135.0,33.0,-20.4,[-25.19434081],[34.34475268],[-30.27166073][-30.27166073],44944.6171875,25581.861328125,-45.0,0.0,-45.0,45.0,0.0,45.0
2024-08-22 09:43:31,-1.0,-1.0,-135.0,33.0,-20.4,[-26.74155472],[36.91083661],[-25.78689841][-25.78689841],20235.376953125,16780.380859375,-45.0,0.0,-45.0,45.0,0.0,45.0
2024-08-22 09:43:31,-1.0,-1.0,-135.0,33.0,-20.4,[-27.94630737],[40.46438232],[-20.07921097][-20.07921097],27998.109375,41291.6953125,-45.0,0.0,-45.0,45.0,0.0,45.0
